url,title,src,score,release_date,release_location,release_dates,genre,week_box_value,total_box_value,cast_str
/films/1215685,呼吸,https://p0.pipi.cn/mmdb/d2dad5925372ffbe12cbaea99ba06ff718ee7.jpg?imageView2/1/w/218/h/300,6.8,"法国,加拿大", 89分钟,2020-10-23中国大陆上映, 科幻  /  灾难 ,197.0,275.0,丹尼尔·罗比（导演） / 罗曼·达瑞斯（饰：马蒂厄 Mathieu） / 欧嘉·柯瑞兰寇（饰：安娜 Anna） / 芳汀·阿杜安（饰：萨拉 Sarah） / 米歇尔·罗班（饰：吕西安 Lucien） / 丹尼尔·罗比（导演） / 罗曼·达瑞斯（饰：马蒂厄 Mathieu） / 欧嘉·柯瑞兰寇（饰：安娜 Anna） / 芳汀·阿杜安（饰：萨拉 Sarah） / 米歇尔·罗班（饰：吕西安 Lucien） / 安娜·盖洛（饰：Colette） / Réphaël Ghrenassia（饰：Noé） / 埃尔加·马拉蒂耶（饰：Charlotte） / 亚历克西斯·曼蒂（饰：Policier ivre） / Maurice Antoni（饰：Monsieur Belkacem） / Robin Barde（饰：Jeune soldat） / Anna Gaylor（饰：科莱特） / 埃里克·格拉韦尔（导演）
/films/1302281,奇妙王国之魔法奇缘,https://p0.pipi.cn/mmdb/d2dad5927a30e18ea3ddd2910a8810d9b685c.jpg?imageView2/1/w/218/h/300,6.8,中国大陆, 79分钟,2020-12-26中国大陆上映, 动画  /  冒险  /  奇幻 ,210.0,1003.0,陈设（导演） / 卢瑶 / 张洋 / 陈新玥 / 陈设（导演） / 卢瑶 / 张洋 / 陈新玥
/films/1188366,夏天只是一天,https://p0.pipi.cn/mmdb/d2dad592030807030c02ff211b25bc3593c8f.jpg?imageView2/1/w/218/h/300,9.1,中国大陆, 89分钟,2020-12-07海南岛国际电影节上映, 喜剧  /  犯罪 , None, None,李小江（导演） / 李九霄（饰：小蔡） / 李梦 / 张颂文 / 王砚辉 / 李小江（导演） / 李九霄（饰：小蔡） / 李梦 / 张颂文 / 王砚辉 / 袁福福（饰：王小山） / 艾熙（饰：诗人） / 阳博 / 余秀华（饰：诗人(客串）
/films/342574,地狱男爵：血皇后崛起,https://p0.pipi.cn/mmdb/d2dad5927e10faf2aaf0ee7db5ad106f1e982.jpg?imageView2/1/w/218/h/300,7.5,美国, 115分钟,2020-11-09中国大陆上映, 动作  /  奇幻  /  冒险 ,6748.0,8622.0,"尼尔·马歇尔（导演） / 大卫·哈伯（饰：地狱男爵 Hellboy） / 米拉·乔沃维奇（饰：血皇后 Nimue the Blood Queen） / 伊恩·麦柯肖恩（饰：布鲁姆教授 Professor Bruttenholm） / 金大贤（饰：Ben Daimio） / 尼尔·马歇尔（导演） / 大卫·哈伯（饰：地狱男爵 Hellboy） / 米拉·乔沃维奇（饰：血皇后 Nimue the Blood Queen） / 伊恩·麦柯肖恩（饰：布鲁姆教授 Professor Bruttenholm） / 金大贤（饰：Ben Daimio） / 萨莎·莱恩（饰：Alice Monaghan） / 道格拉斯·泰特（饰：Gruagach） / 艾玛·泰特（饰：Baba Yaga,） / 布莱恩·格里森（饰：Merlin） / 埃利斯戴尔·皮特里（饰：Lord Adam Glaren） / 佩内洛普·米契尔（饰：Ganeida） / 索菲·奥克妮多（饰：Lady Hatton） / Eddy Prokopalov（饰：Monk） / Tihomir Vinchev（饰：Standart bearer） / 克里斯蒂娜·克莱伯（饰：Leni Riefenstahl） / 阿什丽·艾德纳（饰：Agent Taylor） / 凡妮莎·艾科尔兹（饰：Ilsa Hepstein） / 阿塔纳斯·斯雷布雷夫（饰：Agent Madison） / 贝恩·科拉科（饰：Police Officer） / 托马斯·哈登·丘奇（饰：Lobster Johnson） / 莱拉·莫尔斯（饰：Gatekeeper） / 马里奥·德·拉·罗萨（饰：埃斯特班·鲁伊斯） / Michael Heath（饰：Butler） / 马克·斯坦利（饰：Arthur） / 里克·沃登（饰：Dr. Edwin Carp） / 斯蒂芬·格拉汉姆（饰：Gruagach） / Mario de la Rosa（饰：Esteban Ruiz,Camazotz） / Dimiter Banenkin（饰：Leopold Kurtz） / 托尼·范·席尔瓦（饰：Abbot） / 特洛伊·詹姆斯（饰：Baba Yaga） / Manal El-Feitury（饰：Mother） / Natasha Kaplinsky（饰：Anchorwoman） / Nitin Ganatra（饰：August Swain） / Mark Rounthwaite（饰：Grigori Rasputin） / 乔尔·哈罗（饰：Von Krupt） / 梅格莱娜·卡拉兰博娃（饰：Leprous Hag） / Rut Rafailova（饰：Leprous Hag,(as Ruth Rafailova)） / Nikolay Stanoev（饰：Monk） / Greg Staples（导演） / Daniel Hubbard（导演）"
/films/1338280,费里尼的世界,https://p0.pipi.cn/mmdb/d2dad5927a3be139ddbe2ae7131a69a0ad5d7.jpg?imageView2/1/w/218/h/300,6.7,意大利, 82分钟,2020-10-18意大利上映, 纪录片 , None, None,西尔维娅·朱列蒂（导演） / 费德里科·费里尼（饰：自己） / 丹提·费瑞提（饰：自己） / 茱莉艾塔·玛西娜（饰：自己） / 马斯特罗亚尼（饰：自己） / 西尔维娅·朱列蒂（导演） / 费德里科·费里尼（饰：自己） / 丹提·费瑞提（饰：自己） / 茱莉艾塔·玛西娜（饰：自己） / 马斯特罗亚尼（饰：自己） / Maurizio Millenotti Maurizio Millenotti（饰：自己） / 南多·奥尔费伊（饰：自己） / 尼古拉·皮奥瓦尼（饰：自己） / 安东尼·奎恩（饰：自己） / 里娜·韦特缪勒（饰：自己） / Ferruccio Castronuovo（饰：Self - Interviewee） / Norma Giacchero（饰：Self - Interviewee）
/films/1385198,鬼灭之刃 柱众会议・蝶屋敷篇,https://p0.pipi.cn/mmdb/d2dad5927a387a5015281eb50e2c3714418d8.jpg?imageView2/1/w/218/h/300,8.4,日本, 106分钟,2020-12-20日本上映, 动画 , None, None,外崎春雄（导演） / 花江夏树 / 鬼头明里 / 下野纮 / 松冈祯丞 / 外崎春雄（导演） / 花江夏树 / 鬼头明里 / 下野纮 / 松冈祯丞
/films/1308931,灌篮高手的契约,https://p0.pipi.cn/mmdb/d2dad5927a30e1c9fd8ea3549f2515678db52.jpg?imageView2/1/w/218/h/300,8.3,中国大陆, 98分钟,2020-12-11中国大陆上映, 运动  /  青春 ,3.0,3.0,王岽鉴（导演） / 叶文灏（饰：江译） / 李觅尔（饰：林晓东） / 赵哲晨（饰：梁羽） / 钟艺芸（饰：胡心儿） / 王岽鉴（导演） / 叶文灏（饰：江译） / 李觅尔（饰：林晓东） / 赵哲晨（饰：梁羽） / 钟艺芸（饰：胡心儿） / 黄淏楠（饰：马龙） / 刘芳华（饰：刘牧） / 鲁昊（饰：林昱） / 洪扬（饰：克菲） / 王海波（饰：沙雷） / 席宏坤（饰：田甜） / 吴傲（饰：吴傲） / 康张得宜（饰：得宜） / 一平（饰：江译（少年）） / 孙笑（导演）
/films/1361928,BLACKPINK：照亮天空,https://p0.pipi.cn/mmdb/d2dad5927a302f5bf19257d833feca61d3afb.jpg?imageView2/1/w/218/h/300,8.2,美国, 79分钟,2020-10-14美国上映, 纪录片 , None, None,卡罗琳·萨（导演） / 金珍妮（饰：自己） / 金智秀（饰：自己） / Lisa（饰：自己） / 朴彩英（饰：自己） / 卡罗琳·萨（导演） / 金珍妮（饰：自己） / 金智秀（饰：自己） / Lisa（饰：自己） / 朴彩英（饰：自己） / 泰迪·朴（饰：自己） / Jisoo Kim（饰：Self）
/films/1336822,再见吧！少年,https://p0.pipi.cn/mmdb/d2dad5927a3be1b8603139f18517e32c06aad.jpg?imageView2/1/w/218/h/300,8.6,中国大陆, 119分钟,2020-10-05 08:00中国大陆上映, 剧情 ,286.0,387.0,林子平（导演） / 刘敏涛（饰：周岚） / 荣梓杉（饰：王新阳） / 谭凯（饰：王业安） / 顾语涵（饰：于晓若） / 林子平（导演） / 刘敏涛（饰：周岚） / 荣梓杉（饰：王新阳） / 谭凯（饰：王业安） / 顾语涵（饰：于晓若） / 斯外戈（饰：武寒） / 徐可珑 / 刘人赫（饰：大壮） / 郑颖娴 / 陈楚生（饰：陈楚生） / 吴远方（饰：大壮爸） / 孔琳（饰：护士长） / 赵珈琪（饰：大壮妈） / 屈玥（饰：班主任） / 王瀚邦（饰：寒哥爸爸） / 郭玮（饰：音乐老师） / 秦海（饰：刘医生） / 吴双（饰：糖糖） / 史迪文（饰：后桌男同学）
/films/1297433,刻在你心底的名字,https://p0.pipi.cn/mmdb/d2dad5927a30e187a93139c38f47cba58f481.jpg?imageView2/1/w/218/h/300,7.5,中国台湾, 118分钟,2020-07-05中国台湾上映, 爱情  /  剧情 , None, None,"柳广辉（导演） / 陈昊森（饰：张家汉(阿汉） / 曾敬骅（饰：王柏德(Birdy） / 邵奕玫（饰：吴若非（班班）） / 戴立忍（饰：成年阿汉） / 柳广辉（导演） / 陈昊森（饰：张家汉(阿汉） / 曾敬骅（饰：王柏德(Birdy） / 邵奕玫（饰：吴若非（班班）） / 戴立忍（饰：成年阿汉） / 王识贤（饰：成年Birdy） / 法比欧（饰：欧神父） / 魏如萱（饰：吴若非(成年班班） / 曲献平（饰：张逸群(高中大巴） / 杨杰宇（饰：刘培仁(高中帅鸡） / 林晖闵（饰：谢镇宏(瘦瘦） / 邱治澔（饰：费一德(高中老费） / 王彩桦（饰：阿汉妈妈） / 黄良（饰：阿汉爸爸） / 吴承洋（饰：张家明(阿汉哥哥） / 黎安（饰：晓玲(哥哥女友） / 邱昊奇（饰：祁家威(同志运动先锋） / 林志儒（饰：公园寂寞老人） / 苏达（饰：脏头(舍监领头） / 洪胜德（饰：维特中学教官） / 陈文彬（饰：甲班老师） / 陈怡叡（饰：夜游女子Angel） / 龙劭华（饰：Birdy爸爸） / 马念先（饰：张逸群(成年大巴） / 张皓明（饰：刘培仁(成年帅鸡） / 高山峰（饰：费一德(成年老费） / 瞿友宁（饰：主任教官） / 让·弗朗索瓦·布兰查德（饰：Alex(欧神父恋人） / 今子嫣（饰：唱诗者） / 杨石头（饰：Rocky,(as Chieh-Yu Yang)） / Jean-François Blanchard（饰：Alex）"
/films/1225854,喜宝,https://p0.pipi.cn/mmdb/d2dad5925372ff281e3ba3cc433aefa432c03.jpg?imageView2/1/w/218/h/300,7.3,中国大陆, 112分钟,2020-10-16中国大陆上映, 剧情  /  爱情 ,5118.0,11337.0,王丹阳（导演） / 郭采洁（饰：姜喜宝） / 张国柱（饰：勖存姿） / 高仁（饰：宋家明） / 李彦漫（饰：勖聪慧） / 王丹阳（导演） / 郭采洁（饰：姜喜宝） / 张国柱（饰：勖存姿） / 高仁（饰：宋家明） / 李彦漫（饰：勖聪慧） / 曹恩齐（饰：勖聪恕） / 高姝瑶（饰：勖聪憩） / 黎燕珊（饰：姜咏丽） / 赵雪芹（饰：冯于夫人） / 阮巨（饰：小婷） / 王春妹（饰：田阿姨） / 王嘉禾（饰：讨钱女郎） / 杨奇雨（饰：喜宝爸） / 方颖良（导演）
/films/1283507,半条被子,https://p0.pipi.cn/mmdb/d2dad592537c69300b8d33d996f49cf5af285.jpg?imageView2/1/w/218/h/300,7.3,中国大陆, 99分钟,2020-09-05中国大陆上映, 剧情 ,1.0,74.0,赵友（导演） / 万斯佳（饰：徐解秀） / 李凤鸣（饰：王木兰） / 李嘉明（饰：朱兰芳） / 张永达（饰：陈青松） / 赵友（导演） / 万斯佳（饰：徐解秀） / 李凤鸣（饰：王木兰） / 李嘉明（饰：朱兰芳） / 张永达（饰：陈青松） / 郭常辉（饰：黄队长）
/films/1218159,荞麦疯长,https://p0.pipi.cn/mmdb/d2dad5925372ff338f030cfc123e75d8d5b48.jpg?imageView2/1/w/218/h/300,5.5,中国大陆, 112分钟,2020-08-25中国大陆上映, 剧情  /  爱情 ,4976.0,5219.0,徐展雄（导演） / 马思纯（饰：云荞） / 钟楚曦（饰：李麦） / 黄景瑜（饰：吴风） / 王砚辉（饰：B司令） / 徐展雄（导演） / 马思纯（饰：云荞） / 钟楚曦（饰：李麦） / 黄景瑜（饰：吴风） / 王砚辉（饰：B司令） / 王阳明（饰：王宏明） / 辛鹏（饰：秦声） / 高叶（饰：云舒） / 李解（饰：李文彬） / 杨一威（饰：金子） / 木幡龙（饰：小村） / 张建亚（饰：出租车司机） / 王家强（饰：四川仔） / 吴超（饰：舞团团长） / 卓煜茜（饰：舞团舞者B） / 张晶晶（饰：带头指挥的流氓） / 张劲（饰：魏枫） / 王梓尘（饰：赵四） / 李玮珽（饰：王二） / 薇薇（饰：像李麦的小姑娘） / 牛银红（饰：云荞母亲） / 严丰（饰：工厂老板） / 邵胜杰（饰：秦声父亲） / 任洛敏（饰：好色老头） / 蒋靓栖（饰：舞团舞者A） / 克洛伊（饰：卖花小姑娘） / 何磊（饰：要债头目） / 胡允柘（饰：商贸城保安）
/films/1205905,未来的未来,https://p0.pipi.cn/mmdb/d2dad59253751bd23cd23cb6a371f12ef9c25.jpg?imageView2/1/w/218/h/300,8.5,日本, 100分钟,2020-11-06中国大陆上映, 动画  /  奇幻  /  家庭 ,810.0,999.0,"细田守（导演） / 上白石萌歌（饰：小君） / 黑木华（饰：未来） / 星野源（饰：爸爸） / 麻生久美子（饰：妈妈） / 细田守（导演） / 上白石萌歌（饰：小君） / 黑木华（饰：未来） / 星野源（饰：爸爸） / 麻生久美子（饰：妈妈） / 福山雅治（饰：青年） / 役所广司（饰：爷爷） / 宫崎美子（饰：奶奶） / 吉原光夫（饰：配音 Voice (配 谜样男子 / 小悠)） / 神田松之丞（饰：配音 Voice (配 迷失招领的站务机器人)） / 本渡枫 / 畠中祐（饰：配音 Voice (配 男子高中生)） / 真田麻美 / 中村正 / 山像香 / 玉川 砂记子 / 井上肇 / 加藤虎之介 / 真凛 / 齐斯伽（饰：配音 Voice (配 爸爸)） / 刘琮（饰：配音 Voice (配 曾外祖父)） / 叶知秋（饰：配音 Voice (配 妈妈)） / 闫夜桥（饰：配音 Voice (配 未来)） / 陈思宇（饰：配音 Voice (配 外公)） / 黎筱蒙（饰：配音 Voice (配 外婆)） / 丽贝卡·豪尔（饰：Mother,） / 约翰·赵（饰：Father,） / 斯蒂芬妮·社（饰：Great-Grandmother,Additional Voices,/） / 伊尔琳·菲茨杰拉德（饰：Additional Voices,） / 米夏埃尔·桑泰尔尼克拉斯（饰：Additional Voices,） / 维克托·勃兰特（饰：Grandfather,） / Madigan Kacmar（饰：Mother (Girl),Additional Voices,/） / 玢·罗宾斯（饰：Boy,） / 埃里克·阿巴特（饰：Boy,） / 金大贤（饰：Great-Grandfather (Young Man),） / 克里斯平·弗里曼（饰：Yukko,） / 格蕾丝·多弗（饰：Mirai,） / 贝拉·哈德森（饰：Additional Voices,） / 乔·托马斯（饰：Lost and Found Agent,Additional Voices,/   (as Joe J Thomas)） / Valerie Arem（饰：Grandma (Young),Additional Voices,/） / Cade Lappin（饰：Boy,） / Eileen T'Kaye（饰：Grandma,） / 石井俊匡（导演）"
/films/1298290,红,https://p0.pipi.cn/mmdb/d2dad5927a30e151bab860a3ec4d69bcd48aa.jpg?imageView2/1/w/218/h/300,6.9,日本, 123分钟,2020-02-21日本上映, 剧情 , None, None,三岛有纪子（导演） / 夏帆（饰：村主塔子） / 妻夫木聪（饰：鞍田秋彥） / 柄本佑（饰：小鹰淳） / 间宫祥太朗（饰：村主真） / 三岛有纪子（导演） / 夏帆（饰：村主塔子） / 妻夫木聪（饰：鞍田秋彥） / 柄本佑（饰：小鹰淳） / 间宫祥太朗（饰：村主真） / 片冈礼子 / 酒向芳（饰：睦夫） / 山本郁子（饰：村主麻子） / 浅野 和之（饰：村主宏） / 余贵美子（よ　きみこ）（饰：绪方阳子） / 小吹奈合绪（饰：村主翠）
/films/1241806,绅士们,https://p0.pipi.cn/mmdb/d2dad5925370fa230fc9fd35fe30ff9500863.jpg?imageView2/1/w/218/h/300,8.1,美国, 113分钟,2020-01-24美国上映, 动作  /  犯罪 , None, None,盖·里奇（导演） / 凯特·贝金赛尔 / 马修·麦康纳（饰：Mickey Pearson） / 查理·汉纳姆（饰：Ray） / 休·格兰特（饰：Fletcher） / 盖·里奇（导演） / 凯特·贝金赛尔 / 马修·麦康纳（饰：Mickey Pearson） / 查理·汉纳姆（饰：Ray） / 休·格兰特（饰：Fletcher） / 亨利·戈尔丁（饰：Dry Eye） / 米歇尔·道克瑞（饰：Rosalind Pearson） / 杰瑞米·斯特朗（饰：Cannabis Kingpin Mathew） / 琳·勒内（饰：Jackie） / 科林·法瑞尔（饰：Coach） / 汤姆·吴（饰：Lord George） / 奇迪·阿朱福（饰：Bunny） / 埃迪·马森（饰：Big Dave） / 杰森·王（饰：Phuc） / 约翰·达格尔什（饰：Hammy） / 乔丹·朗（饰：Bobby） / 莉莉·弗雷泽（饰：Lisa the Mechanic） / Gershwyn Eustache Jnr（饰：Roger） / 萨缪尔·韦斯特（饰：Lord Pressfield） / 杰拉丁·萨莫维尔（饰：Lady Pressfield） / 可可·萨姆纳（饰：Laura Pressfield） / 弗朗茨·德拉姆（饰：Benny） / 克里斯托弗·埃万格罗（饰：Primetime） / 詹姆斯·沃伦（饰：Jim） / 汤姆·里斯哈里斯（饰：Power Noel） / 丹尼·格里芬（饰：Aslan） / 马克斯·班内特（饰：Brown） / 尤金娜·库日敏娜（饰：Misha） / 布鲁斯·钟（饰：Npuc） / 阿什利·马克圭尔（饰：Maureen） / 乔治·阿斯普雷（饰：Lord Snowball） / 杰克·琼斯（饰：Nick） / 马文·坎贝尔（饰：Security Guard Marv） / 莫里斯·李（饰：Security Guard Mo） / 罗素·巴洛格（饰：Russell） / 伊川东吾（饰：Wang Yong） / 麦凯尔·戴维（饰：Youth 2） / Dominic Gibbs（饰：Chasa） / 布列塔尼·阿什沃思（饰：Ruby） / 尼科尔 亨布拉（饰：College Student） / Jason Lines（饰：Toff） / 盖·里奇（饰：Mirimax Studio Executive） / 塞尔哈特·梅汀 / Bugzy Malone（饰：Ernie） / 琳·莱妮（饰：Jackie） / 史蒂夫·巴尼特（饰：鱼贩） / Steve Saunders（饰：漫步者） / Rubens Saboia（饰：Hot Mechanic） / Amor Evans（饰：热机修工） / Oleg Kalninsh（饰：俄罗斯杀手） / Mike Bodnar（饰：Rambler） / Jim Warren（饰：Jim） / Xue Zhang（饰：Fat Tony） / Simon Adkins（饰：Annabel's Waiter） / Mark Rathbone（饰：Aslan's Father） / 安德鲁·格里诺（饰：Movie Producer） / Elle Black（饰：Mechanic） / Sean Sagar（饰：Mal） / 史蒂夫·桑德斯（饰：Rambler） / Andy Cheung（饰：Chinese Waiter） / Paul Bennett（导演）
/films/1230199,小妇人,https://p0.pipi.cn/mmdb/d2dad5925370fa2ff7ecd86b7b2e9fd6469bb.jpg?imageView2/1/w/218/h/300,8.7,美国, 135分钟,2020-08-25中国大陆上映, 爱情  /  剧情 ,3262.0,4762.0,"格蕾塔·葛韦格（导演） / 西尔莎·罗南（饰：Jo March） / 艾玛·沃特森（饰：Meg March） / 弗洛伦斯·皮尤（饰：Amy March） / 伊莱扎·斯坎伦（饰：Beth March） / 格蕾塔·葛韦格（导演） / 西尔莎·罗南（饰：Jo March） / 艾玛·沃特森（饰：Meg March） / 弗洛伦斯·皮尤（饰：Amy March） / 伊莱扎·斯坎伦（饰：Beth March） / 劳拉·邓恩（饰：Marmee March） / 提莫西·查拉梅（饰：Laurie Laurence） / 崔西·莱茨（饰：Mr. Dashwood） / 鲍勃·奥登科克（饰：爸爸 Father March） / 詹姆斯·诺顿（饰：John Brooke） / 路易·加瑞尔（饰：Friedrich Bhaer） / 克里斯·库珀（饰：Mr. Laurence） / 梅丽尔·斯特里普（饰：Aunt March） / 卢卡斯·格拉贝尔 / 莉·汤普森 / Cassidy Neal（饰：Beer Hall Patron） / Yefim Somin（饰：NYC Street Photographer, Theater Goer, Beer Hall Patron） / Mikayla S. Campbell（饰：Ballroom Party Guest） / Gary Ayash（饰：Theatre Patron） / Harold Rudolph（饰：Hotel Staff） / Maurice Viteri（饰：New York Pedestrian / Ball Room Bar Goer） / Kayla Caulfield（饰：Party Guest） / Adam Teper（饰：Printing Press Worker） / Lily Narbonne（饰：Ballroom Party Guest） / Laura Mazziotti（饰：Parisian Woman） / Lily Peterson（饰：Parisian Girl） / 萨沙·弗若洛娃（饰：Mrs. Hummel） / 艾比·奎因（饰：Annie） / 莉莉·恩格勒特（饰：Kate Vaughn） / 汤姆·斯特拉特福（饰：Friedrichs Mate） / 托马斯·马里亚诺（饰：Police Officer） / 多梅尼克·阿尔迪诺（饰：Paris Ballroom Guest） / 杰妮·霍蒂谢尔（饰：Hannah） / 爱德华·弗莱彻（饰：Laurence's Servant） / 哈德莉·罗宾逊（饰：Sallie Gardiner Moffat） / 杰米·加扎里安（饰：NYC Theater Goer） / 玛丽安·普朗科特（饰：Mrs. Kirke） / 泰勒·乔格森（饰：Moffat Ball Dancer） / 艾比·奎因·杰克曼（饰：Annie） / Jen Nikolaisen（饰：Eugenia） / Edward Fletcher（饰：劳伦斯的仆人） / 汤姆坎普（饰：Asa Melvin） / 肯·霍姆斯（饰：纽约市行人、啤酒馆顾客） / Jason Mulcahy（饰：Vaudeville Villain） / Mason Alban（饰：Friedrich's Friend） / Lonnie Farmer（饰：Concord Sales Clerk） / Ana Kayne（饰：Olivia,(as Ana Kayne)） / Dash Barber（饰：Fred Vaughn） / Lewis D. Wheeler（饰：Josiah Workman） / 安东尼·埃斯特拉（饰：Doctor） / David Curtis（饰：Train Porter） / Bill Mootos（饰：Mr. Davis） / Adrianne Krstansky（饰：Mrs. Dashwood） / Lily Gavin（饰：Dashwood Girl,(as Lily Elizabeth Gavin)） / Preston Martin（饰：Moffat Ball Dancer） / 杰西·冈作（导演） / 弗兰辛·梅思勒（导演）"
/films/1212263,风平浪静,https://p0.pipi.cn/mmdb/d2dad592537923178967cbf4887aa03b925cd.jpg?imageView2/1/w/218/h/300,8.1,中国大陆, 119分钟,2020-11-06中国大陆上映, 犯罪  /  爱情  /  剧情 ,4680.0,8352.0,李霄峰（导演） / 章宇（饰：宋浩） / 宋佳（饰：潘晓霜） / 王砚辉（饰：宋建飞） / 李鸿其（饰：李唐） / 李霄峰（导演） / 章宇（饰：宋浩） / 宋佳（饰：潘晓霜） / 王砚辉（饰：宋建飞） / 李鸿其（饰：李唐） / 邓恩熙（饰：万小宁） / 周政杰（饰：青年宋浩） / 陈瑾（饰：宋浩妈妈） / 张建亚（饰：张校长） / 叶青（饰：江帆） / 高宇航（饰：青年李唐） / 丁冠中 / 赵龙豪 / 林津锋 / 郭赫轩（饰：宋远） / 慕荣（导演）
/films/1225578,野性的呼唤,https://p0.pipi.cn/mmdb/d2dad5925372ff39dd02ffe8f62032755d7c1.jpg?imageView2/1/w/218/h/300,9.1,美国, 100分钟,2020-11-13中国大陆上映, 剧情  /  冒险 ,863.0,3435.0,"克里斯·桑德斯（导演） / 哈里森·福特（饰：John Thornton） / 丹·史蒂文斯（饰：Hal） / 凯伦·吉兰（饰：Mercedes） / 珍·路易莎·凯利（饰：Katie Miller） / 克里斯·桑德斯（导演） / 哈里森·福特（饰：John Thornton） / 丹·史蒂文斯（饰：Hal） / 凯伦·吉兰（饰：Mercedes） / 珍·路易莎·凯利（饰：Katie Miller） / 科林·伍德尔（饰：Charles） / 泰瑞·诺塔里（饰：Buck） / 奥马·希 / 阿莱克斯·索洛维茨（饰：Miner） / 希瑟·麦克普什（饰：Head Cook） / 布拉德·格林奎斯特（饰：Skagway Dog Seller） / 哈尔·戴恩（饰：Miller Household Butler） / G·拉里·巴特勒（饰：Minister） / 卡卡琪 / 韦斯·布朗（饰：Mountie） / 亚当·弗格斯（饰：James） / 特洛伊·迪林格（饰：Banker） / 卡尔·马金恩（饰：Proprietor） / 安东尼·莫利纳利（饰：Man on the Ladder） / 柯克·盖革（饰：Weary Climber） / 艾斯·罗斯（饰：Jean Baptiste the Prospector） / 盖·卡普尼克（饰：Chief Mountie） / 桑蒂尔·亚历克西斯·瓦奎兹（饰：Well Dressed Mother） / 布莱德利·惠特福德（饰：Judge Miller） / 隆·戈万（饰：Postman） / 小戴维·M·桑多瓦尔（饰：1st Nation） / Wes Brown（饰：Mountie） / Scott MacDonald（饰：Dawson Dog Seller） / Stephanie Czajkowski（饰：Postmaster） / 安东尼·莫伦纳（饰：Man on the Ladder） / Chris Graham（饰：Blacksmith） / Lisa Y. Sheeler（饰：Well Dressed Lady） / P.J. King（饰：Chief Deckhand） / 加里·西沃斯（饰：Argonaut Bartender） / Ace Ross（饰：Jean Baptiste the Prospector） / Chris McLaughlin（饰：Trail miner） / Lucy Jubb（饰：Disgusted Lady） / Drake Andrew（饰：Dawson Prospector） / Michael Gitomer（饰：Prospector） / Michael Lanahan（饰：Attorney） / Eric Shackelford（饰：Wealthy Prospector） / Haley Elizabeth Benson（饰：Townswoman (as Haley Elizabeth Benson)） / Richard Allan Jones（饰：Prospector） / Lourdes Nadres（饰：Townswoman） / Jamie Bock（饰：Abigail） / Benjamin Hoffman（饰：Deckhand） / Andrew Sykes（饰：Joe Mountie Jr） / Daniel Giedroyce（饰：Prospector） / Patty Ann Nix（饰：Stew Vendor） / 普雷斯顿·贝里（饰：Teenager） / 迈克尔·霍斯（饰：Edenshaw） / 拉里·塞达尔（饰：Grocer） / Jay Neal（饰：Fisherman） / Trevor Guttmann（饰：Santa Clara Boy） / 阿韦尔艾扬格（饰：Ice Man #2） / Thomas Adoue Polk（饰：Assistant Postmaster） / Jonney Ahmanson（饰：Man Reading Paper） / Greg Reid（饰：Stew Seller） / Josef S. Klus（饰：Gold Prospector） / Joshua Nazaroff（饰：Gambling Orchard Worker） / Lierin Abdo（饰：Goat Handler） / Doug Eames（饰：Prospector） / Chase Victoria（饰：Saloon Girl） / 马克·克雷尼克（饰：Dawson Fur Trapper） / Adam Zastrow（饰：Greasy Man,(as Adam William Zastrow)） / Meghan Lewis（饰：Townswoman） / Paul Mabon（饰：Second Rail Worker） / 蒂姆·德·赞（饰：Hermit Fisherman） / 斯科特·雷诺兹（饰：Angry Climber） / Adam Pepper（饰：Deckhand） / Tony Handley（饰：Dawson's Friendly Prospector） / 约翰·亚皮赛拉（饰：Ship's Captain） / Daria Rountree（饰：Prospector） / 亚布拉哈姆·本鲁比（饰：Skookum Bench King） / Raven Scott（饰：Pastry Chef） / 罗伯特·阿尔茨（饰：Wealthy Prospector） / 艾莉亚·莱蕊克·勒布（饰：Alice Miller） / Edward Headington（饰：Prospector） / 约瑟夫·史蒂文（饰：Gold Prospector） / Ellen Buckley（饰：Preacher Lady） / Alexander Lewis（饰：Dry Goods Shopkeeper） / Lucinda Jubb（饰：Disgusted Lady） / Tom Crisp（饰：Ice Man #1） / Allen Kepler（饰：Prospector） / John Luder / 斯科特·道格拉斯麦·克拉克伦（饰：Prospector） / Sabina Gavrilov（饰：Miller Household Servant） / Morgan Beggs（导演） / 丹尼斯·查米恩（导演）"
/films/1321647,黑帮大佬和我的365日,https://p0.pipi.cn/mmdb/d2dad5927a38d3178971f7de4674bc48306fc.jpg?imageView2/1/w/218/h/300,4.7,波兰, 116分钟,2020-02-07波兰上映, 剧情 , None, None,芭芭拉·比尔拉瓦斯（导演） / 迈克尔·莫罗内（饰：Massimo Torricelli）
/films/1339798,带你归家,https://p0.pipi.cn/mmdb/d2dad5927a3be150c85bf17c2c8e9555751bc.jpg?imageView2/1/w/218/h/300,8.3,中国大陆, 89分钟,2020-08-10中国大陆上映, 剧情 ,7.0,62.0,裘孝国（导演） / 张志忠（饰：段华胜） / 迟蓬 / 张新华 / 廖磊 / 裘孝国（导演） / 张志忠（饰：段华胜） / 迟蓬 / 张新华 / 廖磊 / 吴谨西 / 徐爽
